,FISCAL_YEAR,ATS.SYSTEM.CODE,LOCATION_CODE,LOCATION_NAME,BEDS.NUMBER,schoolType,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,lat,lon,economicneedsIndex,povertyPercentage,percentFemale,# Male,percentMale,# Asian,percentAsian,# Black,percentBlack,# Hispanic,percentHispanic,# Multiple Race Categories Not Represented,percentMultiracial,# White,percentWhite,# Students with Disabilities,percentDisability,# English Language Learners,percentELL,# Poverty,totalEnrollment
42,2018,02M077,M077,P.S. 77 Lower Lab School,3.10E+11,DOE,General Academic,Elementary,7/1/1999 0:00,Open,M198,1700 3 AVENUE,997980,225284,108,5,15801,1015240023,MN40,Upper East Side-Carnegie Hill                                              ,Sandra Miller,PRINCIPAL,212-427-2798,212-423-0634,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.785018,-73.95042,0.094,5.6,48.6,184,51.4,112,31.3,1,0.3,22,6.1,42,11.7,181,50.6,34,9.5,0,0,20,358
43,2018,02M089,M089,P.S. 89,3.10E+11,DOE,General Academic,Elementary,7/1/1998 0:00,Open,M089,201 WARREN STREET,980378,200503,101,1,31703,1000160221,MN25,Battery Park City-Lower Manhattan                                          ,VERONICA NAJJAR,PRINCIPAL,212-571-5659,212-571-0739,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.71701,-74.013967,0.069,19.6,49,221,51,75,17.3,7,1.6,62,14.3,34,7.9,255,58.9,59,13.6,20,4.6,85,433
44,2018,02M104,M104,J.H.S. 104 Simon Baruch,3.10E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1956 0:00,Open,M104,330 EAST  21 STREET,989506,207378,106,2,6400,1009260001,MN21,Gramercy                                                                   ,Rocco Macri,PRINCIPAL,212-674-4545,212-477-2205,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.735879,-73.981034,0.418,43.8,46.6,605,53.4,382,33.7,85,7.5,215,19,59,5.2,393,34.7,193,17,47,4.1,497,1134
45,2018,02M111,M111,P.S. 111 Adolph S. Ochs,3.10E+11,DOE,General Academic,Elementary,7/1/1958 0:00,Open,M111,440 WEST  53 STREET,987082,218308,104,3,13300,1010620003,MN15,Clinton                                                                    ,Edward Gilligan,PRINCIPAL,212-582-7420,212-245-7236,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.76588,-73.989776,0.617,60.3,44.8,218,55.2,66,16.7,59,14.9,188,47.6,15,3.8,67,17,80,20.3,49,12.4,238,395
46,2018,02M114,M114,East Side Middle School,3.10E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1999 0:00,Open,M114,331 EAST 91ST STREET,998823,223621,108,5,15400,1015540032,MN32,Yorkville                                                                  ,DAVID GETZ,PRINCIPAL,212-360-0114,212-360-0121,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.780452,-73.947379,0.108,10.9,54.9,203,45.1,55,12.2,16,3.6,40,8.9,35,7.8,304,67.6,71,15.8,0,0,49,450
47,2018,02M116,M116,P.S. 116 Mary Lindley Murray,3.10E+11,DOE,General Academic,Elementary,7/1/1926 0:00,Open,M116,210 EAST  33 STREET,990372,210523,106,2,7000,1009130007,MN20,Murray Hill-Kips Bay                                                       ,JANE HSU,PRINCIPAL,212-685-4366,212-696-1009,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.744511,-73.977906,0.347,35.8,50.6,266,49.4,112,20.8,63,11.7,109,20.2,37,6.9,218,40.4,89,16.5,44,8.2,193,539
48,2018,02M124,M124,P.S. 124 Yung Wing,3.10E+11,DOE,General Academic,Elementary,7/1/1976 0:00,Open,M124,40 DIVISION STREET,985354,199806,103,1,1600,1002890001,MN27,Chinatown                                                                  ,ALICE HOM,PRINCIPAL,212-966-7237,212-219-3069,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,NULL,NULL,NULL,40.715097,-73.996017,0.644,54.4,49,369,51,683,94.3,0,0,15,2.1,14,1.9,12,1.7,92,12.7,221,30.5,394,724
49,2018,02M126,M126,P.S. 126 Jacob August Riis,3.10E+11,DOE,General Academic,K-8,7/1/1966 0:00,Open,M126,80 CATHERINE STREET,984965,198186,103,1,2500,1001110160,MN27,Chinatown                                                                  ,Carlos Romero,I.A. PRINCIPAL,212-962-2188,212-349-7342,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,NULL,NULL,NULL,40.710651,-73.99742,0.776,79.6,46,423,54,487,62.1,73,9.3,141,18,21,2.7,62,7.9,143,18.2,131,16.7,624,784
50,2018,02M130,M130,P.S. 130 Hernando De Soto,3.10E+11,DOE,General Academic,Elementary,7/1/1921 0:00,Open,M130,143 BAXTER STREET,984714,201104,102,1,4100,1002360038,MN24,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Renny Fong,PRINCIPAL,212-226-8072,212-431-5524,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,NULL,NULL,NULL,40.71866,-73.998326,0.599,47.4,47.8,477,52.2,798,87.4,9,1,44,4.8,32,3.5,30,3.3,127,13.9,142,15.6,433,913
51,2018,02M131,M131,M.S. 131,3.10E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1983 0:00,Open,M131,100 HESTER STREET,986022,200219,103,1,1600,1003010003,MN27,Chinatown                                                                  ,PHYLLIS TAM,PRINCIPAL,212-219-1204,212-925-6386,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,NULL,NULL,NULL,40.716231,-73.993607,0.853,93.3,43.3,247,56.7,355,81.4,26,6,46,10.6,1,0.2,8,1.8,112,25.7,142,32.6,407,436
52,2018,02M135,M135,The Urban Assembly School for Emergency Management,3.10E+11,DOE,Career Technical,High school,7/1/2013 0:00,Open,M520,411 PEARL STREET,983793,198427,101,1,2900,1001130100,MN27,Chinatown                                                                  ,Rodolfo Elizondo,PRINCIPAL,212-225-0998,212-225-0996,2,HS03,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 4- Affinity Group,HS03,H.S. Network 03 Superintendent Office,"WALSH, FRED",40.711441,-74.000851,0.809,81.5,49.5,142,50.5,18,6.4,83,29.5,166,59.1,5,1.8,9,3.2,58,20.6,14,5,229,281
53,2018,02M139,M139,Stephen T. Mather Building Arts & Craftsmanship Hi,3.10E+11,DOE,Career Technical,High school,7/1/2013 0:00,Open,M625,439 WEST 49TH STREET,986932,217497,104,3,12700,1010590015,MN15,Clinton                                                                    ,Larry Gabbard,PRINCIPAL,212-399-3520,212-245-4669,2,HS03,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 1- Affinity Group,HS03,H.S. Network 03 Superintendent Office,"WALSH, FRED",40.763655,-73.990318,0.811,83.8,32.2,267,67.8,8,2,102,25.9,260,66,5,1.3,19,4.8,97,24.6,26,6.6,330,394
54,2018,02M150,M150,P.S. 150,3.10E+11,DOE,General Academic,Elementary,7/1/2000 0:00,Open,M840,334 GREENWICH STREET,981234,201421,101,1,3900,1001420025,MN24,SoHo-TriBeCa-Civic Center-Little Italy                                     ,Jennifer Bonnet,PRINCIPAL,212-732-4392,212-766-5895,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.71953,-74.01088,0.137,11.8,47.1,99,52.9,39,20.9,2,1.1,20,10.7,17,9.1,109,58.3,22,11.8,5,2.7,22,187
55,2018,02M151,M151,Yorkville Community School,3.10E+11,DOE,General Academic,Elementary,7/1/2009 0:00,Open,M066,421 EAST  88 STREET,998849,222709,108,5,14402,1015680008,MN32,Yorkville                                                                  ,SAMANTHA KAPLAN,PRINCIPAL,212-722-5240,212-427-8069,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.777948,-73.947287,0.388,42.1,48.7,264,51.3,35,6.8,78,15.1,116,22.5,31,6,255,49.5,87,16.9,20,3.9,217,515
56,2018,02M158,M158,P.S. 158 Bayard Taylor,3.10E+11,DOE,General Academic,Elementary,07/01/1898 12:00:00 AM,Open,M158,1458 YORK AVENUE,997893,219891,108,5,13200,1014890001,MN31,Lenox Hill-Roosevelt Island                                                ,DINA ERCOLANO,PRINCIPAL,212-744-6562,212-772-8424,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.770215,-73.950745,0.107,12,47.9,413,52.1,94,11.9,22,2.8,60,7.6,46,5.8,571,72,117,14.8,38,4.8,95,793
57,2018,02M167,M167,J.H.S. 167 Robert F. Wagner,3.10E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1956 0:00,Open,M167,220 EAST  76 STREET,995931,220373,108,4,13400,1014300005,MN31,Lenox Hill-Roosevelt Island                                                ,Jennifer Rehn,PRINCIPAL,212-535-8610,212-472-9385,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.771541,-73.957827,0.292,30.6,47.3,704,52.7,280,21,80,6,213,15.9,67,5,696,52.1,216,16.2,42,3.1,409,1336
58,2018,02M177,M177,Yorkville East Middle School,3.10E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2014 0:00,Open,M158,1458 YORK AVENUE,997893,219891,108,5,13200,1014890001,MN31,Lenox Hill-Roosevelt Island                                                ,Christina Riggio,PRINCIPAL,917-432-5413,917-432-5418,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.770215,-73.950745,0.323,34.3,49.8,117,50.2,20,8.6,28,12,59,25.3,11,4.7,115,49.4,61,26.2,4,1.7,80,233
59,2018,02M183,M183,P.S. 183 Robert L. Stevenson,3.10E+11,DOE,General Academic,Elementary,7/1/1904 0:00,Open,M183,419 EAST  66 STREET,995959,217554,108,5,11600,1014610007,MN31,Lenox Hill-Roosevelt Island                                                ,Martin Woodard,I.A. PRINCIPAL,212-734-7719,212-861-8314,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.763804,-73.957731,0.059,11.2,48.6,302,51.4,98,16.7,14,2.4,52,8.8,24,4.1,400,68,91,15.5,28,4.8,66,588
60,2018,02M198,M198,P.S. 198 Isador E. Ida Straus,3.10E+11,DOE,General Academic,Elementary,7/1/1960 0:00,Open,M198,1700 3 AVENUE,997980,225284,108,5,15801,1015240023,MN40,Upper East Side-Carnegie Hill                                              ,Katharine Macmanus,PRINCIPAL,212-289-3702,212-410-1731,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.785018,-73.95042,0.348,38.2,47.7,241,52.3,96,20.8,46,10,108,23.4,14,3,197,42.7,99,21.5,27,5.9,176,461
61,2018,02M212,M212,P.S. 212 Midtown West,3.10E+11,DOE,General Academic,Elementary,7/1/1999 0:00,Open,M017,328 WEST  48 STREET,987390,216649,104,3,12700,1010380014,MN15,Clinton                                                                    ,KATHLEEN LOUA,PRINCIPAL,212-247-0208,212-757-4933,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,NULL,NULL,NULL,40.761327,-73.988665,0.255,22.4,50.5,181,49.5,51,13.9,23,6.3,89,24.3,32,8.7,171,46.7,41,11.2,13,3.6,82,366
62,2018,02M217,M217,P.S./I.S. 217 Roosevelt Island,3.10E+11,DOE,General Academic,K-8,7/1/1999 0:00,Open,M271,645 MAIN STREET,996320,213836,108,5,23801,1013730001,MN31,Lenox Hill-Roosevelt Island                                                ,MANDANA BECKMAN,PRINCIPAL,212-980-0294,212-980-1192,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.753598,-73.956435,0.27,33.8,51,302,49,185,30,70,11.4,92,14.9,32,5.2,237,38.5,71,11.5,101,16.4,208,616
63,2018,02M225,M225,Ella Baker School,3.10E+11,DOE,General Academic,K-8,7/1/1999 0:00,Open,M480,317 EAST  67 STREET,995392,218222,108,5,11800,1014420001,MN31,Lenox Hill-Roosevelt Island                                                ,LAURA GARCIA,PRINCIPAL,212-717-8809,212-717-8807,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.765638,-73.959777,0.341,33.4,49.7,161,50.3,18,5.6,53,16.6,103,32.2,27,8.4,119,37.2,68,21.3,3,0.9,107,320
64,2018,02M234,M234,P.S. 234 Independence School,3.10E+11,DOE,General Academic,Elementary,7/1/1988 0:00,Open,M234,292 GREENWICH STREET,981234,201421,101,1,3900,1001420025,MN24,SoHo-TriBeCa-Civic Center-Little Italy                                     ,LISA RIPPERGER,PRINCIPAL,212-233-6034,212-374-1719,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.71953,-74.01088,0.087,9.8,49.5,324,50.5,61,9.5,9,1.4,49,7.6,60,9.3,463,72.1,99,15.4,10,1.6,63,642
65,2018,02M255,M255,M.S. 255 Salk School of Science,3.10E+11,DOE,General Academic,Junior High-Intermediate-Middle,6/21/2000 0:00,Open,M040,319 EAST 19 STREET,989367,207177,106,2,6400,1009250012,MN21,Gramercy                                                                   ,Rhonda Perry,PRINCIPAL,212-614-8785,212-614-0095,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.735328,-73.981536,0.146,10.6,58,162,42,64,16.6,7,1.8,44,11.4,34,8.8,237,61.4,64,16.6,2,0.5,41,386
66,2018,02M260,M260,M.S. 260 Clinton School Writers & Artists,3.10E+11,DOE,General Academic,Secondary School,6/21/2000 0:00,Open,M868,10 East 15th Street,986370,207476,105,2,5200,1008420034,MN13,Hudson Yards-Chelsea-Flatiron-Union Square                                 ,Jonathan Levin,PRINCIPAL,212-524-4360,212-524-4365,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.736526,-73.992727,0.201,13.6,68.2,192,31.8,76,12.6,28,4.6,69,11.4,44,7.3,387,64.1,99,16.4,2,0.3,82,604
67,2018,02M267,M267,"East Side Elementary School, PS 267",3.10E+11,DOE,General Academic,Elementary,7/1/2010 0:00,Open,M267,213 EAST 63RD STREET,994261,217582,108,4,11000,1014180007,MN31,Lenox Hill-Roosevelt Island                                                ,Medea Mcevoy,PRINCIPAL,212-888-7848,212-371-2891,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.763883,-73.963861,0.074,10.3,50.8,196,49.2,48,12.1,2,0.5,45,11.3,7,1.8,296,74.4,60,15.1,21,5.3,41,398
68,2018,02M276,M276,Battery Park City School,3.10E+11,DOE,General Academic,K-8,7/1/2009 0:00,Open,M276,55 BATTERY PLACE,979410,196632,101,1,31704,1000160040,MN25,Battery Park City-Lower Manhattan                                          ,Theresa Ruyter,PRINCIPAL,212-266-5800,NULL,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.706384,-74.017456,0.14,12.6,47.8,432,52.2,162,19.6,34,4.1,109,13.2,75,9.1,447,54.1,147,17.8,26,3.1,104,827
69,2018,02M280,M280,Manhattan Early College School for Advertising,3.10E+11,DOE,Career Technical,High school,7/1/2014 0:00,Open,M520,411 PEARL STREET,983793,198427,101,1,2900,1001130100,MN27,Chinatown                                                                  ,Matthew Tossman,PRINCIPAL,212-225-0880,212-225-0882,2,HS03,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 1- Affinity Group,HS03,H.S. Network 03 Superintendent Office,"WALSH, FRED",40.711441,-74.000851,0.665,80.1,56.4,160,43.6,23,6.3,127,34.6,173,47.1,15,4.1,29,7.9,79,21.5,14,3.8,294,367
70,2018,02M281,M281,The River School,3.10E+11,DOE,General Academic,Elementary,7/1/2013 0:00,Open,M281,425 EAST 35TH STREET,992064,210453,106,4,8601,1009670001,MN19,Turtle Bay-East Midtown                                                    ,JESSICA ORLEANS,PRINCIPAL,212-251-6640,212-251-6645,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.744288,-73.972592,0.187,27.6,49.6,137,50.4,89,32.7,23,8.5,35,12.9,7,2.6,118,43.4,40,14.7,50,18.4,75,272
71,2018,02M282,M282,Urban Assembly Maker Academy,3.10E+11,DOE,Career Technical,High school,7/1/2014 0:00,Open,M520,411 PEARL STREET,983793,198427,101,1,2900,1001130100,MN27,Chinatown                                                                  ,Luke Bauer,PRINCIPAL,212-225-0890,212-225-0991,2,HS03,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 4- Affinity Group,HS03,H.S. Network 03 Superintendent Office,"WALSH, FRED",40.711441,-74.000851,0.681,74.4,29.3,273,70.7,40,10.4,101,26.2,180,46.6,25,6.5,40,10.4,65,16.8,18,4.7,287,386
72,2018,02M288,M288,Food and Finance High School,3.10E+11,DOE,Career Technical,High school,9/8/2004 0:00,Open,M535,525 WEST  50TH STREET,986272,218160,104,3,13500,1010790029,MN15,Clinton                                                                    ,ROGER TURGEON,PRINCIPAL,212-586-2943,212-586-4205,2,HS04,NULL,NULL,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,HS04,HS Network 04 Superintendent Office,"ROSALES, MARISOL",40.765474,-73.9927,0.779,88.1,55.8,167,44.2,17,4.5,150,39.7,188,49.7,13,3.4,10,2.6,80,21.2,20,5.3,333,378
73,2018,02M289,M289,I.S. 289,3.10E+11,DOE,General Academic,Junior High-Intermediate-Middle,5/27/1998 0:00,Open,M089,201 WARREN STREET,980378,200503,101,1,31703,1000160221,MN25,Battery Park City-Lower Manhattan                                          ,Zeynep Ozkan,PRINCIPAL,212-571-9268,212-587-6610,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.71701,-74.013967,0.46,50.2,47.3,149,52.7,125,44.2,11,3.9,32,11.3,6,2.1,109,38.5,66,23.3,5,1.8,142,283
74,2018,02M290,M290,P.S. 290 Manhattan New School,3.10E+11,DOE,General Academic,Elementary,7/1/1999 0:00,Open,M190,311 EAST  82 STREET,997329,221700,108,5,13800,1015450005,MN32,Yorkville                                                                  ,Doreen Esposito,PRINCIPAL,212-734-7127,212-772-8879,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 4- Manhattan,NULL,NULL,NULL,40.775181,-73.952777,0.095,10.9,52.6,299,47.4,68,10.8,14,2.2,55,8.7,40,6.3,454,71.9,89,14.1,17,2.7,69,631
75,2018,02M294,M294,Essex Street Academy,3.10E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,M445,350 GRAND STREET,987208,200619,103,1,1800,1004080030,MN27,Chinatown                                                                  ,Wallace Simpson,I.A. PRINCIPAL,212-475-4773,212-674-2058,2,HS12,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",40.717329,-73.989329,0.71,68.8,55.3,152,44.7,21,6.2,130,38.2,139,40.9,30,8.8,20,5.9,89,26.2,12,3.5,234,340
76,2018,02M296,M296,High School of Hospitality Management,3.10E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,M535,525 WEST  50TH STREET,986272,218160,104,3,13500,1010790029,MN15,Clinton                                                                    ,YVES MOMPOINT JR,PRINCIPAL,212-586-0963,212-265-1307,2,HS04,NULL,NULL,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,HS04,HS Network 04 Superintendent Office,"ROSALES, MARISOL",40.765474,-73.9927,0.858,91.8,71.6,111,28.4,16,4.1,110,28.1,235,60.1,20,5.1,10,2.6,81,20.7,37,9.5,359,391
77,2018,02M297,M297,M.S. 297,3.10E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2017 0:00,Open,M868,10 East 15th Street,986370,207476,105,2,5200,1008420034,MN13,Hudson Yards-Chelsea-Flatiron-Union Square                                 ,JACQUELINE GETZ,PRINCIPAL,917-678-8367,212-524-4365,2,M802,COMMUNITY SCHOOL DISTRICT 02,"LABOY, BONNIE",Field Support Center - Manhattan,"CHU, YUET",School Support Team 3- Manhattan,NULL,NULL,NULL,40.736526,-73.992727,0.29,30.1,51.8,93,48.2,17,8.8,18,9.3,37,19.2,5,2.6,116,60.1,42,21.8,6,3.1,58,193
78,2018,02M298,M298,Pace High School,3.10E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,M131,100 HESTER STREET,986022,200219,103,1,1600,1003010003,MN27,Chinatown                                                                  ,Eric Glatz,PRINCIPAL,212-334-4663,212-334-4919,2,HS04,NULL,NULL,Field Support Center - Manhattan,"CHU, YUET",School Support Team 1- Manhattan,HS04,HS Network 04 Superintendent Office,"ROSALES, MARISOL",40.716231,-73.993607,0.738,79.1,57.9,225,41.9,43,8,177,33,272,50.7,24,4.5,21,3.9,105,19.6,13,2.4,425,537
79,2018,02M300,M300,"Urban Assembly School of Design and Construction,",3.10E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,M535,525 WEST  50TH STREET,986272,218160,104,3,13500,1010790029,MN15,Clinton                                                                    ,MATTHEW WILLOUGHBY,PRINCIPAL,212-586-0981,212-586-1731,2,HS03,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 4- Affinity Group,HS03,H.S. Network 03 Superintendent Office,"WALSH, FRED",40.765474,-73.9927,0.864,86,29.2,252,70.8,18,5.1,86,24.2,239,67.1,8,2.2,5,1.4,85,23.9,37,10.4,306,356
80,2018,02M303,M303,"Facing History School, The",3.10E+11,DOE,General Academic,High school,7/1/2005 0:00,Open,M535,525 WEST  50TH STREET,986272,218160,104,3,13500,1010790029,MN15,Clinton                                                                    ,Dana Panagot,PRINCIPAL,212-757-2680,212-757-2156,2,HS12,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",40.765474,-73.9927,0.863,81.2,45.5,208,54.5,5,1.3,94,24.6,271,70.9,6,1.6,6,1.6,89,23.3,57,14.9,310,382
